Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(n1c([H])nc(C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c1[H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F,6308,fegrow_gen/c1([C@@](C)(C[C@H](C(C)(C)CO)n2cc(CN3C(=O)c4ccccc4C3=O)nc2)C(F)F)ccc[nH]c1=O.sdf,6.208,-0.40591778800688,470.306,6,2,3.5403,True,False,True,False,8.02202734020673,108.29,0.4389763598244789,9,0.40591778800688
[H]c1nc(OC([H])([H])[H])c(-c2nc([C@@](N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[C@@](c3c([H])c(C([H])([H])Cl)c([H])n([H])c3=O)(C([H])([H])[H])C([H])(F)F)S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])n([H])c2[H])c([H])c1[H],1708,fegrow_gen/c1([C@@](C)(C[C@](NCCCC)(c2nc(-c3cccnc3OC)c[nH]2)S(=O)(=O)N(C)C)C(F)F)cc(CCl)c[nH]c1=O.sdf,6.70733,-0.4659517471136247,565.84,7,3,3.95440000000001,True,False,True,True,8.46777475817482,133.07,0.1884131021443277,14,0.4659517471136247
[H]OC([H])([H])[C@]([H])(c1c([H])nnc([H])c1[H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H],15371,fegrow_gen/c1cc(C=CC(=O)N(OCC#N)CC(CO)c2ccnnc2)c[nH]c1=O.sdf,4.65681,-0.2086561063730441,338.218,7,2,0.23798,True,False,True,False,5.66859668012154,132.2,0.5117369654062581,8,0.2086561063730441
[H]OC([H])([H])C([H])([H])O[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(N(Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])c2c([H])nn(C([H])([H])[H])c2[H])[C@@]1([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H],6141,fegrow_gen/c1c(SN([C@H]2CC[C@@H](OCCO)[C@@H]2c2ccc([N+](=O)[O-])cc2)c2cnn(C)c2)cc(N=C=S)[nH]c1=O.sdf,6.22208,-0.4308337083506849,504.424,11,2,3.5883,False,False,True,True,8.08188000354339,138.88000000000002,0.1328346068680938,10,0.4308337083506849
[H]O[C@]([H])(c1c([H])c([H])c([H])c([C@]([H])(C([H])([H])C(=O)N([H])C([H])([H])[H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H])n1c([H])c(C([H])([H])OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c1=O,3652,fegrow_gen/c1([C@@H](CCC)CC)cc(COCc2ccccc2)cn([C@H](O)c2cc([C@@H](CN3CCCCC3)CC(=O)NC)ccc2)c1=O.sdf,6.46303,-0.5945183805718343,538.413,6,2,6.10360000000001,False,False,False,False,9.04021781860628,83.80000000000001,0.224438454584989,15,0.5945183805718343
[H]ON([H])C(=O)C([H])=C(c1c([H])c([H])c(=O)n(-n2nc([H])nc2[H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])[C@]([H])(c2c([H])nn(C([H])([H])c3c([H])nn([H])c3[H])c2[H])C1([H])[H],5999,fegrow_gen/c1cc(C(=CC(=O)NO)N2CCN(C)[C@H](c3cnn(Cc4cn[nH]c4)c3)C2)cn(-n2cncn2)c1=O.sdf,6.23439,-0.1752357049244347,466.316,12,3,-0.4459,True,False,True,False,7.70115970738753,155.02,0.1771291442980243,7,0.1752357049244347
[H]C#Cc1c(C([H])=C([H])C(=O)N([H])O[H])c(SC([H])([H])C(=O)OC([H])([H])c2sc(Cl)c([H])c2[H])c(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c(=O)n1[H],5968,fegrow_gen/c1(C[C@@H]2CCCO2)c(SCC(=O)OCc2ccc(Cl)s2)c(C=CC(=O)NO)c(C#C)[nH]c1=O.sdf,6.23758,-0.393269043952226,487.837,8,3,3.1467,True,False,True,False,6.54900978727282,117.72,0.1188499284325455,9,0.393269043952226
[H]C([H])=C([H])c1c([H])c([C@]([H])(c2c([H])c(C([H])(F)F)c([H])c3c([H])c([H])c([H])nc23)C([H])([H])[C@@]([H])(c2c([H])c([H])c(N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])n([H])c2=O)C([H])([H])[H])c([H])c([H])c1C#N,3738,fegrow_gen/c1([C@@H](C)C[C@@H](c2cc(C(F)F)cc3cccnc23)c2cc(C=C)c(C#N)cc2)ccc(NCC2CC2)[nH]c1=O.sdf,6.45459,-0.6402380583616675,494.375,4,2,7.52298000000001,False,False,False,False,8.27985891645809,81.57,0.2247521462438375,10,0.6402380583616675
[H]OC(=O)C([H])([H])C([H])([H])c1c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c(=O)n1-c1c(OS(=O)(=O)N([H])[H])nn(C([H])([H])C(=O)N([H])N([H])[H])c1[H],5939,fegrow_gen/c1([C@@](C)(CC)C(F)F)ccc(CCC(=O)O)n(-c2c(OS(N)(=O)=O)nn(CC(NN)=O)c2)c1=O.sdf,6.24008,-0.1801463114444294,482.296,10,4,-0.4438,False,False,True,False,6.73410707809201,201.63,0.1769070913028503,11,0.1801463114444294
[H]c1nc2c([C@@]([H])(c3c([H])c([H])c(C#N)c([H])c3[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c(N([H])C([H])([H])C4([H])C([H])([H])C4([H])[H])n([H])c3=O)C([H])([H])[H])c([H])c(C([H])(F)F)c([H])c2c([H])c1[H],5936,fegrow_gen/c1([C@@H](C)C[C@@H](c2cc(C(F)F)cc3cccnc23)c2ccc(C#N)cc2)ccc(NCC2CC2)[nH]c1=O.sdf,6.24053,-0.5950664226734129,470.353,4,2,6.87998000000001,True,False,False,False,8.13424102061948,81.57,0.2635531295613252,9,0.5950664226734129
